appid,game_name,month,avg_players,peak_players,date
413150,Stardew Valley,March 2016,34947.46,64256,2016-03-01
413150,Stardew Valley,April 2016,19843.44,43286,2016-04-01
413150,Stardew Valley,May 2016,9654.49,20528,2016-05-01
413150,Stardew Valley,June 2016,7569.66,18642,2016-06-01
413150,Stardew Valley,July 2016,9299.77,21032,2016-07-01
413150,Stardew Valley,August 2016,5507.66,9367,2016-08-01
413150,Stardew Valley,September 2016,4372.38,7360,2016-09-01
413150,Stardew Valley,October 2016,9257.17,18675,2016-10-01
413150,Stardew Valley,November 2016,6878.95,13674,2016-11-01
413150,Stardew Valley,December 2016,7975.97,18787,2016-12-01
413150,Stardew Valley,January 2017,11798.85,24014,2017-01-01
413150,Stardew Valley,February 2017,9887.94,17590,2017-02-01
413150,Stardew Valley,March 2017,9693.01,17295,2017-03-01
413150,Stardew Valley,April 2017,7653.56,11538,2017-04-01
413150,Stardew Valley,May 2017,7882.63,11896,2017-05-01
413150,Stardew Valley,June 2017,8904.65,18718,2017-06-01
413150,Stardew Valley,July 2017,15538.17,28122,2017-07-01
413150,Stardew Valley,August 2017,8847.55,13774,2017-08-01
413150,Stardew Valley,September 2017,6869.32,10745,2017-09-01
413150,Stardew Valley,October 2017,8141.78,13654,2017-10-01
413150,Stardew Valley,November 2017,8676.5,17839,2017-11-01
413150,Stardew Valley,December 2017,9824.1,18346,2017-12-01
413150,Stardew Valley,January 2018,11707.09,20139,2018-01-01
413150,Stardew Valley,February 2018,9034.82,14601,2018-02-01
413150,Stardew Valley,March 2018,8053.63,12668,2018-03-01
413150,Stardew Valley,April 2018,7529.59,26926,2018-04-01
413150,Stardew Valley,May 2018,27545.52,54212,2018-05-01
413150,Stardew Valley,June 2018,17362.42,30055,2018-06-01
413150,Stardew Valley,July 2018,16584.14,24692,2018-07-01
413150,Stardew Valley,August 2018,16887.2,27255,2018-08-01
413150,Stardew Valley,September 2018,11765.47,19826,2018-09-01
413150,Stardew Valley,October 2018,10052.58,16189,2018-10-01
413150,Stardew Valley,November 2018,9503.04,16133,2018-11-01
413150,Stardew Valley,December 2018,11160.12,22842,2018-12-01
413150,Stardew Valley,January 2019,15249.15,24470,2019-01-01
413150,Stardew Valley,February 2019,12724.38,19330,2019-02-01
413150,Stardew Valley,March 2019,13166.6,19786,2019-03-01
413150,Stardew Valley,April 2019,12541.68,19916,2019-04-01
413150,Stardew Valley,May 2019,12474.06,21404,2019-05-01
413150,Stardew Valley,June 2019,12358.4,24769,2019-06-01
413150,Stardew Valley,July 2019,15367.12,24919,2019-07-01
413150,Stardew Valley,August 2019,11018.6,16327,2019-08-01
413150,Stardew Valley,September 2019,9272.7,14278,2019-09-01
413150,Stardew Valley,October 2019,8932.42,14194,2019-10-01
413150,Stardew Valley,November 2019,10855.15,35053,2019-11-01
413150,Stardew Valley,December 2019,24148.56,38024,2019-12-01
413150,Stardew Valley,January 2020,24356.22,39046,2020-01-01
413150,Stardew Valley,February 2020,23697.16,33885,2020-02-01
413150,Stardew Valley,March 2020,27388.06,45512,2020-03-01
413150,Stardew Valley,April 2020,29951.17,44965,2020-04-01
413150,Stardew Valley,May 2020,20487.19,31679,2020-05-01
413150,Stardew Valley,June 2020,15209.37,24618,2020-06-01
413150,Stardew Valley,July 2020,19955.32,28908,2020-07-01
413150,Stardew Valley,August 2020,16653.25,23442,2020-08-01
413150,Stardew Valley,September 2020,13509.32,19609,2020-09-01
413150,Stardew Valley,October 2020,12060.05,18293,2020-10-01
413150,Stardew Valley,November 2020,13803.92,22453,2020-11-01
413150,Stardew Valley,December 2020,29620.71,89311,2020-12-01
413150,Stardew Valley,January 2021,57166.55,94479,2021-01-01
413150,Stardew Valley,February 2021,38304.69,59709,2021-02-01
413150,Stardew Valley,March 2021,33180.94,51990,2021-03-01
413150,Stardew Valley,April 2021,27172.58,42500,2021-04-01
413150,Stardew Valley,May 2021,23174.54,35440,2021-05-01
413150,Stardew Valley,June 2021,22241.37,36513,2021-06-01
413150,Stardew Valley,July 2021,28479.55,41572,2021-07-01
413150,Stardew Valley,August 2021,30567.1,49612,2021-08-01
413150,Stardew Valley,September 2021,24320.88,36516,2021-09-01
413150,Stardew Valley,October 2021,22414.12,35687,2021-10-01
413150,Stardew Valley,November 2021,23206.18,35441,2021-11-01
413150,Stardew Valley,December 2021,24951.71,39992,2021-12-01
413150,Stardew Valley,January 2022,33621.58,48151,2022-01-01
413150,Stardew Valley,February 2022,28793.45,44044,2022-02-01
413150,Stardew Valley,March 2022,25851.21,38568,2022-03-01
413150,Stardew Valley,April 2022,26829.8,40444,2022-04-01
413150,Stardew Valley,May 2022,28036.57,42786,2022-05-01
413150,Stardew Valley,June 2022,31775.77,49366,2022-06-01
413150,Stardew Valley,July 2022,39076.48,54288,2022-07-01
413150,Stardew Valley,August 2022,31402.25,46813,2022-08-01
413150,Stardew Valley,September 2022,24753.54,38451,2022-09-01
413150,Stardew Valley,October 2022,22663.47,35033,2022-10-01
413150,Stardew Valley,November 2022,23895.96,37232,2022-11-01
413150,Stardew Valley,December 2022,28396.47,48081,2022-12-01
413150,Stardew Valley,January 2023,40950.46,59095,2023-01-01
413150,Stardew Valley,February 2023,36264.07,56110,2023-02-01
413150,Stardew Valley,March 2023,33899.01,52043,2023-03-01
413150,Stardew Valley,April 2023,32582.35,50739,2023-04-01
413150,Stardew Valley,May 2023,28102.79,43446,2023-05-01
413150,Stardew Valley,June 2023,29862.03,45510,2023-06-01
413150,Stardew Valley,July 2023,37568.58,53687,2023-07-01
413150,Stardew Valley,August 2023,34520.58,53949,2023-08-01
413150,Stardew Valley,September 2023,27764.51,44391,2023-09-01
413150,Stardew Valley,October 2023,29556.36,48881,2023-10-01
413150,Stardew Valley,November 2023,28714.73,46525,2023-11-01
413150,Stardew Valley,December 2023,31948.8,53605,2023-12-01
413150,Stardew Valley,January 2024,39082.73,58773,2024-01-01
413150,Stardew Valley,February 2024,32352.95,60742,2024-02-01
413150,Stardew Valley,March 2024,82587.89,236614,2024-03-01
413150,Stardew Valley,April 2024,120133.84,209332,2024-04-01
413150,Stardew Valley,May 2024,89016.93,175581,2024-05-01
413150,Stardew Valley,June 2024,64005.98,117975,2024-06-01
413150,Stardew Valley,July 2024,82852.05,148985,2024-07-01
413150,Stardew Valley,August 2024,65571.14,114626,2024-08-01
413150,Stardew Valley,September 2024,49227.52,88441,2024-09-01
413150,Stardew Valley,October 2024,66650.87,176909,2024-10-01
413150,Stardew Valley,November 2024,61855.45,116286,2024-11-01
413150,Stardew Valley,December 2024,66412.98,125672,2024-12-01
413150,Stardew Valley,January 2025,72807.99,129558,2025-01-01
413150,Stardew Valley,February 2025,59383.38,100401,2025-02-01
413150,Stardew Valley,March 2025,61862.88,136302,2025-03-01
413150,Stardew Valley,April 2025,58163.07,118620,2025-04-01
413150,Stardew Valley,May 2025,54791.41,100604,2025-05-01
413150,Stardew Valley,June 2025,58664.26,136344,2025-06-01
413150,Stardew Valley,July 2025,84943.75,157704,2025-07-01
413150,Stardew Valley,Last 30 Days,84549.39,157704,
1086940,Baldur's Gate 3,October 2020,16792.37,48418,2020-10-01
1086940,Baldur's Gate 3,November 2020,4834.83,15256,2020-11-01
1086940,Baldur's Gate 3,December 2020,2670.6,6785,2020-12-01
1086940,Baldur's Gate 3,January 2021,2212.57,4138,2021-01-01
1086940,Baldur's Gate 3,February 2021,2424.04,10693,2021-02-01
1086940,Baldur's Gate 3,March 2021,3565.79,8790,2021-03-01
1086940,Baldur's Gate 3,April 2021,1967.63,3756,2021-04-01
1086940,Baldur's Gate 3,May 2021,1581.65,2956,2021-05-01
1086940,Baldur's Gate 3,June 2021,1273.55,2405,2021-06-01
1086940,Baldur's Gate 3,July 2021,2270.54,6939,2021-07-01
1086940,Baldur's Gate 3,August 2021,2036.1,3851,2021-08-01
1086940,Baldur's Gate 3,September 2021,1824.07,3220,2021-09-01
1086940,Baldur's Gate 3,October 2021,3647.82,11903,2021-10-01
1086940,Baldur's Gate 3,November 2021,2225.25,4611,2021-11-01
1086940,Baldur's Gate 3,December 2021,1495.86,2792,2021-12-01
1086940,Baldur's Gate 3,January 2022,1586.72,3101,2022-01-01
1086940,Baldur's Gate 3,February 2022,2073.66,5816,2022-02-01
1086940,Baldur's Gate 3,March 2022,1361.42,2907,2022-03-01
1086940,Baldur's Gate 3,April 2022,1206.77,2256,2022-04-01
1086940,Baldur's Gate 3,May 2022,1072.02,2008,2022-05-01
1086940,Baldur's Gate 3,June 2022,1071.09,2014,2022-06-01
1086940,Baldur's Gate 3,July 2022,2916.14,7577,2022-07-01
1086940,Baldur's Gate 3,August 2022,1844.26,3870,2022-08-01
1086940,Baldur's Gate 3,September 2022,1307.68,2630,2022-09-01
1086940,Baldur's Gate 3,October 2022,1230.89,2457,2022-10-01
1086940,Baldur's Gate 3,November 2022,1101.57,2142,2022-11-01
1086940,Baldur's Gate 3,December 2022,3668.54,10965,2022-12-01
1086940,Baldur's Gate 3,January 2023,3120.62,7184,2023-01-01
1086940,Baldur's Gate 3,February 2023,2139.12,4676,2023-02-01
1086940,Baldur's Gate 3,March 2023,2423.73,5106,2023-03-01
1086940,Baldur's Gate 3,April 2023,2441.7,4716,2023-04-01
1086940,Baldur's Gate 3,May 2023,1965.73,3612,2023-05-01
1086940,Baldur's Gate 3,June 2023,2106.56,4271,2023-06-01
1086940,Baldur's Gate 3,July 2023,11755.46,32315,2023-07-01
1086940,Baldur's Gate 3,August 2023,450982.28,875343,2023-08-01
1086940,Baldur's Gate 3,September 2023,272089.86,584548,2023-09-01
1086940,Baldur's Gate 3,October 2023,148107.96,333010,2023-10-01
1086940,Baldur's Gate 3,November 2023,100508.31,202546,2023-11-01
1086940,Baldur's Gate 3,December 2023,131807.78,258536,2023-12-01
1086940,Baldur's Gate 3,January 2024,160228.77,297492,2024-01-01
1086940,Baldur's Gate 3,February 2024,103998.0,200843,2024-02-01
1086940,Baldur's Gate 3,March 2024,84583.46,157224,2024-03-01
1086940,Baldur's Gate 3,April 2024,67371.04,125240,2024-04-01
1086940,Baldur's Gate 3,May 2024,59252.96,108235,2024-05-01
1086940,Baldur's Gate 3,June 2024,58745.54,103767,2024-06-01
1086940,Baldur's Gate 3,July 2024,66693.79,115180,2024-07-01
1086940,Baldur's Gate 3,August 2024,66700.08,119687,2024-08-01
1086940,Baldur's Gate 3,September 2024,72992.88,136574,2024-09-01
1086940,Baldur's Gate 3,October 2024,62014.04,120185,2024-10-01
1086940,Baldur's Gate 3,November 2024,58781.53,107086,2024-11-01
1086940,Baldur's Gate 3,December 2024,61423.94,111403,2024-12-01
1086940,Baldur's Gate 3,January 2025,66434.64,122720,2025-01-01
1086940,Baldur's Gate 3,February 2025,58799.09,108782,2025-02-01
1086940,Baldur's Gate 3,March 2025,50333.03,91942,2025-03-01
1086940,Baldur's Gate 3,April 2025,71448.86,168862,2025-04-01
1086940,Baldur's Gate 3,May 2025,72840.76,140690,2025-05-01
1086940,Baldur's Gate 3,June 2025,54291.78,105828,2025-06-01
1086940,Baldur's Gate 3,July 2025,51305.96,89719,2025-07-01
1086940,Baldur's Gate 3,Last 30 Days,52428.46,89719,
1085660,Destiny 2,October 2019,165307.82,292314,2019-10-01
1085660,Destiny 2,November 2019,107955.77,195407,2019-11-01
1085660,Destiny 2,December 2019,92170.98,138593,2019-12-01
1085660,Destiny 2,January 2020,65955.1,108724,2020-01-01
1085660,Destiny 2,February 2020,63048.62,93065,2020-02-01
1085660,Destiny 2,March 2020,77571.4,117425,2020-03-01
1085660,Destiny 2,April 2020,66219.64,100645,2020-04-01
1085660,Destiny 2,May 2020,51837.42,76476,2020-05-01
1085660,Destiny 2,June 2020,77550.23,213681,2020-06-01
1085660,Destiny 2,July 2020,68439.75,122236,2020-07-01
1085660,Destiny 2,August 2020,64263.74,122520,2020-08-01
1085660,Destiny 2,September 2020,53312.41,97247,2020-09-01
1085660,Destiny 2,October 2020,50809.4,93741,2020-10-01
1085660,Destiny 2,November 2020,99899.97,241843,2020-11-01
1085660,Destiny 2,December 2020,67000.69,139723,2020-12-01
1085660,Destiny 2,January 2021,44864.92,79290,2021-01-01
1085660,Destiny 2,February 2021,59394.05,131640,2021-02-01
1085660,Destiny 2,March 2021,53350.61,87476,2021-03-01
1085660,Destiny 2,April 2021,45629.18,95209,2021-04-01
1085660,Destiny 2,May 2021,70137.75,187504,2021-05-01
1085660,Destiny 2,June 2021,56889.73,108306,2021-06-01
1085660,Destiny 2,July 2021,52279.26,116526,2021-07-01
1085660,Destiny 2,August 2021,57238.51,177734,2021-08-01
1085660,Destiny 2,September 2021,89845.19,147513,2021-09-01
1085660,Destiny 2,October 2021,66614.57,127770,2021-10-01
1085660,Destiny 2,November 2021,44240.95,76188,2021-11-01
1085660,Destiny 2,December 2021,61768.45,154358,2021-12-01
1085660,Destiny 2,January 2022,53650.09,78752,2022-01-01
1085660,Destiny 2,February 2022,75169.64,289895,2022-02-01
1085660,Destiny 2,March 2022,88605.92,229002,2022-03-01
1085660,Destiny 2,April 2022,58433.68,88326,2022-04-01
1085660,Destiny 2,May 2022,66961.36,178829,2022-05-01
1085660,Destiny 2,June 2022,70241.32,126948,2022-06-01
1085660,Destiny 2,July 2022,54967.12,103075,2022-07-01
1085660,Destiny 2,August 2022,68548.83,193209,2022-08-01
1085660,Destiny 2,September 2022,88624.95,149576,2022-09-01
1085660,Destiny 2,October 2022,59691.11,102690,2022-10-01
1085660,Destiny 2,November 2022,38158.92,60854,2022-11-01
1085660,Destiny 2,December 2022,62138.13,121413,2022-12-01
1085660,Destiny 2,January 2023,63679.8,96428,2023-01-01
1085660,Destiny 2,February 2023,72137.44,316651,2023-02-01
1085660,Destiny 2,March 2023,135102.28,312925,2023-03-01
1085660,Destiny 2,April 2023,87655.91,142128,2023-04-01
1085660,Destiny 2,May 2023,78633.18,192081,2023-05-01
1085660,Destiny 2,June 2023,62610.26,120394,2023-06-01
1085660,Destiny 2,July 2023,47402.03,87620,2023-07-01
1085660,Destiny 2,August 2023,48823.35,126261,2023-08-01
1085660,Destiny 2,September 2023,58963.16,145390,2023-09-01
1085660,Destiny 2,October 2023,42140.39,68148,2023-10-01
1085660,Destiny 2,November 2023,33486.36,94423,2023-11-01
1085660,Destiny 2,December 2023,49451.17,103607,2023-12-01
1085660,Destiny 2,January 2024,39011.79,58769,2024-01-01
1085660,Destiny 2,February 2024,32567.04,46511,2024-02-01
1085660,Destiny 2,March 2024,39479.31,74473,2024-03-01
1085660,Destiny 2,April 2024,60105.96,125545,2024-04-01
1085660,Destiny 2,May 2024,72526.73,116100,2024-05-01
1085660,Destiny 2,June 2024,123022.96,314379,2024-06-01
1085660,Destiny 2,July 2024,62149.43,100435,2024-07-01
1085660,Destiny 2,August 2024,35746.81,63464,2024-08-01
1085660,Destiny 2,September 2024,25233.14,41373,2024-09-01
1085660,Destiny 2,October 2024,36169.31,89512,2024-10-01
1085660,Destiny 2,November 2024,30113.48,53135,2024-11-01
1085660,Destiny 2,December 2024,20929.85,36896,2024-12-01
1085660,Destiny 2,January 2025,18542.26,36488,2025-01-01
1085660,Destiny 2,February 2025,40162.49,77252,2025-02-01
1085660,Destiny 2,March 2025,30967.84,67473,2025-03-01
1085660,Destiny 2,April 2025,22845.9,49891,2025-04-01
1085660,Destiny 2,May 2025,27371.7,59826,2025-05-01
1085660,Destiny 2,June 2025,21027.89,38074,2025-06-01
1085660,Destiny 2,July 2025,41220.28,108362,2025-07-01
1085660,Destiny 2,Last 30 Days,45014.81,108362,
2669320,EA SPORTS FC 25,October 2024,50963.66,105743,2024-10-01
2669320,EA SPORTS FC 25,November 2024,38786.91,79934,2024-11-01
2669320,EA SPORTS FC 25,December 2024,44533.71,86448,2024-12-01
2669320,EA SPORTS FC 25,January 2025,53170.38,108534,2025-01-01
2669320,EA SPORTS FC 25,February 2025,48034.49,88230,2025-02-01
2669320,EA SPORTS FC 25,March 2025,51468.68,91239,2025-03-01
2669320,EA SPORTS FC 25,April 2025,45593.19,84746,2025-04-01
2669320,EA SPORTS FC 25,May 2025,52226.3,95710,2025-05-01
2669320,EA SPORTS FC 25,June 2025,50461.82,90339,2025-06-01
2669320,EA SPORTS FC 25,July 2025,55444.35,89122,2025-07-01
2669320,EA SPORTS FC 25,Last 30 Days,54855.39,89122,
236390,War Thunder,August 2013,4119.29,12850,2013-08-01
236390,War Thunder,September 2013,7586.98,18880,2013-09-01
236390,War Thunder,October 2013,5812.89,12446,2013-10-01
236390,War Thunder,November 2013,5615.08,13218,2013-11-01
236390,War Thunder,December 2013,6825.75,22129,2013-12-01
236390,War Thunder,January 2014,7076.68,12146,2014-01-01
236390,War Thunder,February 2014,6207.97,11730,2014-02-01
236390,War Thunder,March 2014,5441.85,11541,2014-03-01
236390,War Thunder,April 2014,7091.33,20438,2014-04-01
236390,War Thunder,May 2014,10863.41,26228,2014-05-01
236390,War Thunder,June 2014,8606.26,16117,2014-06-01
236390,War Thunder,July 2014,7504.58,11994,2014-07-01
236390,War Thunder,August 2014,7620.39,15720,2014-08-01
236390,War Thunder,September 2014,6291.17,11178,2014-09-01
236390,War Thunder,October 2014,8940.65,24601,2014-10-01
236390,War Thunder,November 2014,8193.81,17205,2014-11-01
236390,War Thunder,December 2014,10354.59,22249,2014-12-01
236390,War Thunder,January 2015,11169.53,23837,2015-01-01
236390,War Thunder,February 2015,13214.57,29040,2015-02-01
236390,War Thunder,March 2015,14284.9,29480,2015-03-01
236390,War Thunder,April 2015,11579.25,24962,2015-04-01
236390,War Thunder,May 2015,13205.13,25134,2015-05-01
236390,War Thunder,June 2015,10054.55,21073,2015-06-01
236390,War Thunder,July 2015,11123.5,18204,2015-07-01
236390,War Thunder,August 2015,10184.55,15228,2015-08-01
236390,War Thunder,September 2015,8864.56,15575,2015-09-01
236390,War Thunder,October 2015,9089.42,17817,2015-10-01
236390,War Thunder,November 2015,11495.83,35236,2015-11-01
236390,War Thunder,December 2015,11284.34,23811,2015-12-01
236390,War Thunder,January 2016,11192.82,22378,2016-01-01
236390,War Thunder,February 2016,10393.47,17810,2016-02-01
236390,War Thunder,March 2016,11608.99,24087,2016-03-01
236390,War Thunder,April 2016,11093.15,20631,2016-04-01
236390,War Thunder,May 2016,10336.49,17740,2016-05-01
236390,War Thunder,June 2016,11079.32,23531,2016-06-01
236390,War Thunder,July 2016,9696.34,14474,2016-07-01
236390,War Thunder,August 2016,10075.81,17301,2016-08-01
236390,War Thunder,September 2016,9529.8,24737,2016-09-01
236390,War Thunder,October 2016,11016.75,21819,2016-10-01
236390,War Thunder,November 2016,9924.85,17816,2016-11-01
236390,War Thunder,December 2016,10650.6,20797,2016-12-01
236390,War Thunder,January 2017,11347.94,19324,2017-01-01
236390,War Thunder,February 2017,10829.32,18472,2017-02-01
236390,War Thunder,March 2017,10994.24,21344,2017-03-01
236390,War Thunder,April 2017,10830.48,22217,2017-04-01
236390,War Thunder,May 2017,10789.19,20075,2017-05-01
236390,War Thunder,June 2017,10304.06,18621,2017-06-01
236390,War Thunder,July 2017,9379.97,15731,2017-07-01
236390,War Thunder,August 2017,10150.01,15683,2017-08-01
236390,War Thunder,September 2017,10464.8,19330,2017-09-01
236390,War Thunder,October 2017,10681.39,20125,2017-10-01
236390,War Thunder,November 2017,11951.74,22828,2017-11-01
236390,War Thunder,December 2017,11879.4,20886,2017-12-01
236390,War Thunder,January 2018,11615.32,19041,2018-01-01
236390,War Thunder,February 2018,11090.97,19024,2018-02-01
236390,War Thunder,March 2018,13431.58,27595,2018-03-01
236390,War Thunder,April 2018,13183.49,25982,2018-04-01
236390,War Thunder,May 2018,11540.18,19514,2018-05-01
236390,War Thunder,June 2018,12372.09,21592,2018-06-01
236390,War Thunder,July 2018,11527.68,17640,2018-07-01
236390,War Thunder,August 2018,11968.81,18655,2018-08-01
236390,War Thunder,September 2018,11940.84,22517,2018-09-01
236390,War Thunder,October 2018,12690.64,26688,2018-10-01
236390,War Thunder,November 2018,12250.51,23467,2018-11-01
236390,War Thunder,December 2018,13328.36,23243,2018-12-01
236390,War Thunder,January 2019,13420.26,21094,2019-01-01
236390,War Thunder,February 2019,12114.54,20164,2019-02-01
236390,War Thunder,March 2019,13475.33,23410,2019-03-01
236390,War Thunder,April 2019,13294.67,25719,2019-04-01
236390,War Thunder,May 2019,12150.26,20970,2019-05-01
236390,War Thunder,June 2019,11674.33,17809,2019-06-01
236390,War Thunder,July 2019,11063.03,15867,2019-07-01
236390,War Thunder,August 2019,12066.54,18688,2019-08-01
236390,War Thunder,September 2019,12555.42,22878,2019-09-01
236390,War Thunder,October 2019,12547.42,22713,2019-10-01
236390,War Thunder,November 2019,12414.53,21420,2019-11-01
236390,War Thunder,December 2019,13388.39,23388,2019-12-01
236390,War Thunder,January 2020,13825.4,21319,2020-01-01
236390,War Thunder,February 2020,14918.34,23963,2020-02-01
236390,War Thunder,March 2020,20321.06,35377,2020-03-01
236390,War Thunder,April 2020,24790.16,43584,2020-04-01
236390,War Thunder,May 2020,22476.99,38871,2020-05-01
236390,War Thunder,June 2020,20400.64,32424,2020-06-01
236390,War Thunder,July 2020,19152.43,29402,2020-07-01
236390,War Thunder,August 2020,21501.04,35019,2020-08-01
236390,War Thunder,September 2020,21211.97,35475,2020-09-01
236390,War Thunder,October 2020,20961.98,41463,2020-10-01
236390,War Thunder,November 2020,28444.6,55865,2020-11-01
236390,War Thunder,December 2020,27036.2,49784,2020-12-01
236390,War Thunder,January 2021,27477.69,39887,2021-01-01
236390,War Thunder,February 2021,28602.47,43065,2021-02-01
236390,War Thunder,March 2021,30023.21,54451,2021-03-01
236390,War Thunder,April 2021,27850.01,63379,2021-04-01
236390,War Thunder,May 2021,25541.92,40505,2021-05-01
236390,War Thunder,June 2021,24871.47,39776,2021-06-01
236390,War Thunder,July 2021,23001.42,33676,2021-07-01
236390,War Thunder,August 2021,24586.58,38188,2021-08-01
236390,War Thunder,September 2021,25179.81,43439,2021-09-01
236390,War Thunder,October 2021,25086.5,42419,2021-10-01
236390,War Thunder,November 2021,26211.17,47647,2021-11-01
236390,War Thunder,December 2021,26581.67,43703,2021-12-01
236390,War Thunder,January 2022,29066.74,45424,2022-01-01
236390,War Thunder,February 2022,29719.67,51210,2022-02-01
236390,War Thunder,March 2022,39165.69,72842,2022-03-01
236390,War Thunder,April 2022,43612.39,75998,2022-04-01
236390,War Thunder,May 2022,40362.39,63781,2022-05-01
236390,War Thunder,June 2022,42525.19,65367,2022-06-01
236390,War Thunder,July 2022,39828.69,57219,2022-07-01
236390,War Thunder,August 2022,42642.49,66360,2022-08-01
236390,War Thunder,September 2022,42827.33,74659,2022-09-01
236390,War Thunder,October 2022,41260.79,81733,2022-10-01
236390,War Thunder,November 2022,48618.04,88331,2022-11-01
236390,War Thunder,December 2022,49814.44,87344,2022-12-01
236390,War Thunder,January 2023,56067.14,88053,2023-01-01
236390,War Thunder,February 2023,60654.68,97939,2023-02-01
236390,War Thunder,March 2023,59804.23,100277,2023-03-01
236390,War Thunder,April 2023,63272.43,113145,2023-04-01
236390,War Thunder,May 2023,57799.46,95962,2023-05-01
236390,War Thunder,June 2023,53320.24,83013,2023-06-01
236390,War Thunder,July 2023,52519.46,77668,2023-07-01
236390,War Thunder,August 2023,53688.43,87109,2023-08-01
236390,War Thunder,September 2023,52969.06,101903,2023-09-01
236390,War Thunder,October 2023,55219.89,97956,2023-10-01
236390,War Thunder,November 2023,61701.44,114806,2023-11-01
236390,War Thunder,December 2023,65773.85,112141,2023-12-01
236390,War Thunder,January 2024,66052.16,105330,2024-01-01
236390,War Thunder,February 2024,70092.17,121180,2024-02-01
236390,War Thunder,March 2024,59463.58,100736,2024-03-01
236390,War Thunder,April 2024,53653.24,93281,2024-04-01
236390,War Thunder,May 2024,54038.13,89931,2024-05-01
236390,War Thunder,June 2024,59152.3,95040,2024-06-01
236390,War Thunder,July 2024,56711.1,86471,2024-07-01
236390,War Thunder,August 2024,60839.78,100145,2024-08-01
236390,War Thunder,September 2024,55346.32,100260,2024-09-01
236390,War Thunder,October 2024,57521.7,105233,2024-10-01
236390,War Thunder,November 2024,62102.74,111810,2024-11-01
236390,War Thunder,December 2024,62586.84,116654,2024-12-01
236390,War Thunder,January 2025,62799.68,105873,2025-01-01
236390,War Thunder,February 2025,60266.48,100485,2025-02-01
236390,War Thunder,March 2025,59213.78,106391,2025-03-01
236390,War Thunder,April 2025,56004.88,97913,2025-04-01
236390,War Thunder,May 2025,57740.43,107400,2025-05-01
236390,War Thunder,June 2025,56334.82,93287,2025-06-01
236390,War Thunder,July 2025,52813.64,85973,2025-07-01
236390,War Thunder,Last 30 Days,52232.96,85973,
2252570,Football Manager 2024,November 2023,53173.02,86828,2023-11-01
2252570,Football Manager 2024,December 2023,52520.9,83961,2023-12-01
2252570,Football Manager 2024,January 2024,53513.01,88894,2024-01-01
2252570,Football Manager 2024,February 2024,50878.26,82807,2024-02-01
2252570,Football Manager 2024,March 2024,48133.47,77964,2024-03-01
2252570,Football Manager 2024,April 2024,48807.35,78847,2024-04-01
2252570,Football Manager 2024,May 2024,50172.77,79732,2024-05-01
2252570,Football Manager 2024,June 2024,49089.5,78711,2024-06-01
2252570,Football Manager 2024,July 2024,48520.03,77216,2024-07-01
2252570,Football Manager 2024,August 2024,47885.61,76623,2024-08-01
2252570,Football Manager 2024,September 2024,47483.08,80131,2024-09-01
2252570,Football Manager 2024,October 2024,42361.39,68377,2024-10-01
2252570,Football Manager 2024,November 2024,43858.72,68628,2024-11-01
2252570,Football Manager 2024,December 2024,44638.76,71040,2024-12-01
2252570,Football Manager 2024,January 2025,49812.47,80385,2025-01-01
2252570,Football Manager 2024,February 2025,49544.33,79206,2025-02-01
2252570,Football Manager 2024,March 2025,44682.77,71871,2025-03-01
2252570,Football Manager 2024,April 2025,42993.3,68246,2025-04-01
2252570,Football Manager 2024,May 2025,47206.27,75084,2025-05-01
2252570,Football Manager 2024,June 2025,49524.38,83360,2025-06-01
2252570,Football Manager 2024,July 2025,46663.69,74890,2025-07-01
2252570,Football Manager 2024,Last 30 Days,47005.19,74890,
294100,RimWorld,July 2016,4700.59,14984,2016-07-01
294100,RimWorld,August 2016,7807.85,13484,2016-08-01
294100,RimWorld,September 2016,6123.16,10259,2016-09-01
294100,RimWorld,October 2016,4522.13,8604,2016-10-01
294100,RimWorld,November 2016,3949.07,6218,2016-11-01
294100,RimWorld,December 2016,5140.94,11727,2016-12-01
294100,RimWorld,January 2017,8305.95,13447,2017-01-01
294100,RimWorld,February 2017,6385.31,10340,2017-02-01
294100,RimWorld,March 2017,5593.8,9027,2017-03-01
294100,RimWorld,April 2017,5343.21,8261,2017-04-01
294100,RimWorld,May 2017,5702.37,11795,2017-05-01
294100,RimWorld,June 2017,7332.94,12135,2017-06-01
294100,RimWorld,July 2017,6718.67,10193,2017-07-01
294100,RimWorld,August 2017,6124.95,9167,2017-08-01
294100,RimWorld,September 2017,5737.71,9066,2017-09-01
294100,RimWorld,October 2017,5753.01,9188,2017-10-01
294100,RimWorld,November 2017,7031.69,14223,2017-11-01
294100,RimWorld,December 2017,8400.45,14244,2017-12-01
294100,RimWorld,January 2018,7674.39,12072,2018-01-01
294100,RimWorld,February 2018,6379.57,10030,2018-02-01
294100,RimWorld,March 2018,6223.99,9644,2018-03-01
294100,RimWorld,April 2018,6508.88,10001,2018-04-01
294100,RimWorld,May 2018,6297.99,9555,2018-05-01
294100,RimWorld,June 2018,6518.26,9500,2018-06-01
294100,RimWorld,July 2018,7802.86,12450,2018-07-01
294100,RimWorld,August 2018,7449.17,11169,2018-08-01
294100,RimWorld,September 2018,9627.73,15159,2018-09-01
294100,RimWorld,October 2018,13007.56,28380,2018-10-01
294100,RimWorld,November 2018,13297.56,23774,2018-11-01
294100,RimWorld,December 2018,10097.42,15760,2018-12-01
