appid,game_name,month,avg_players,peak_players
1366800,Crosshair X,December 2020,10.41,25
1366800,Crosshair X,November 2020,3.51,13
1366800,Crosshair X,October 2020,1.87,8
1366800,Crosshair X,September 2020,1.39,5
221100,DayZ,Last 30 Days,37417.79,65650
221100,DayZ,July 2025,37207.34,65650
221100,DayZ,June 2025,37725.84,67770
221100,DayZ,May 2025,35310.29,63516
221100,DayZ,April 2025,36205.95,64022
221100,DayZ,March 2025,41396.66,75508
221100,DayZ,February 2025,39534.43,69719
221100,DayZ,January 2025,40047.56,71221
221100,DayZ,December 2024,37801.82,67421
221100,DayZ,November 2024,39133.82,74708
221100,DayZ,October 2024,37937.58,78739
221100,DayZ,September 2024,33275.04,60240
221100,DayZ,August 2024,33579.99,59405
221100,DayZ,July 2024,34042.61,59506
221100,DayZ,June 2024,35098.12,64338
221100,DayZ,May 2024,33208.99,58693
221100,DayZ,April 2024,35652.34,63829
221100,DayZ,March 2024,38554.18,66944
221100,DayZ,February 2024,37102.9,69951
221100,DayZ,January 2024,40708.85,73336
221100,DayZ,December 2023,37603.58,64044
221100,DayZ,November 2023,38113.71,69372
221100,DayZ,October 2023,32239.92,58535
221100,DayZ,September 2023,30903.86,54453
221100,DayZ,August 2023,32244.01,56657
221100,DayZ,July 2023,35000.79,58774
221100,DayZ,June 2023,33220.35,59394
221100,DayZ,May 2023,32346.07,58204
221100,DayZ,April 2023,34989.34,59757
221100,DayZ,March 2023,33992.39,61054
221100,DayZ,February 2023,34062.9,60229
221100,DayZ,January 2023,36226.65,63040
221100,DayZ,December 2022,30013.83,50730
221100,DayZ,November 2022,30488.17,54609
221100,DayZ,October 2022,29796.4,57176
221100,DayZ,September 2022,28478.6,52106
221100,DayZ,August 2022,27814.02,48116
221100,DayZ,July 2022,29153.4,47882
221100,DayZ,June 2022,28493.83,52546
221100,DayZ,May 2022,28893.55,53887
221100,DayZ,April 2022,29455.79,58240
221100,DayZ,March 2022,25411.39,43824
221100,DayZ,February 2022,27436.63,47123
221100,DayZ,January 2022,31090.68,52696
221100,DayZ,December 2021,25982.52,44592
221100,DayZ,November 2021,24475.87,45973
221100,DayZ,October 2021,21963.53,39337
221100,DayZ,September 2021,20207.77,34974
221100,DayZ,August 2021,21483.87,35452
221100,DayZ,July 2021,19122.29,32102
221100,DayZ,June 2021,19221.3,34348
221100,DayZ,May 2021,21313.27,35936
221100,DayZ,April 2021,19622.58,34882
221100,DayZ,March 2021,20095.31,34161
221100,DayZ,February 2021,22224.47,38533
221100,DayZ,January 2021,26336.03,45236
221100,DayZ,December 2020,22811.98,40337
221100,DayZ,November 2020,19362.78,33979
221100,DayZ,October 2020,18453.68,30755
221100,DayZ,September 2020,19895.67,36728
221100,DayZ,August 2020,13979.0,24446
221100,DayZ,July 2020,14339.71,23958
221100,DayZ,June 2020,13996.88,24136
221100,DayZ,May 2020,16328.97,35397
221100,DayZ,April 2020,17504.27,28096
221100,DayZ,March 2020,15527.42,27255
221100,DayZ,February 2020,17739.01,40545
221100,DayZ,January 2020,14731.7,25661
221100,DayZ,December 2019,12561.04,24254
221100,DayZ,November 2019,8966.15,16330
221100,DayZ,October 2019,9461.83,18461
221100,DayZ,September 2019,8648.24,16901
221100,DayZ,August 2019,9836.62,18198
221100,DayZ,July 2019,10654.23,18792
221100,DayZ,June 2019,8658.3,16789
221100,DayZ,May 2019,7394.78,15139
221100,DayZ,April 2019,6639.16,13118
221100,DayZ,March 2019,5060.83,9641
221100,DayZ,February 2019,4862.05,9872
221100,DayZ,January 2019,6394.66,13369
221100,DayZ,December 2018,7886.47,29324
221100,DayZ,November 2018,4404.65,12725
221100,DayZ,October 2018,1692.27,3577
221100,DayZ,September 2018,1825.15,4460
221100,DayZ,August 2018,1596.73,3292
221100,DayZ,July 2018,1811.17,3681
221100,DayZ,June 2018,2763.77,5752
221100,DayZ,May 2018,2232.68,6624
221100,DayZ,April 2018,2059.52,4457
221100,DayZ,March 2018,2138.04,4291
221100,DayZ,February 2018,2160.03,4347
221100,DayZ,January 2018,2403.22,4820
221100,DayZ,December 2017,2449.99,4733
221100,DayZ,November 2017,2338.7,4822
221100,DayZ,October 2017,2345.23,4855
221100,DayZ,September 2017,2295.32,4763
221100,DayZ,August 2017,2609.7,4777
221100,DayZ,July 2017,3307.35,6587
221100,DayZ,June 2017,4395.29,9354
221100,DayZ,May 2017,3162.33,6776
221100,DayZ,April 2017,3489.26,7406
221100,DayZ,March 2017,4326.4,8933
221100,DayZ,February 2017,4661.09,9336
221100,DayZ,January 2017,5845.04,12926
221100,DayZ,December 2016,5454.18,14238
221100,DayZ,November 2016,4789.18,9381
221100,DayZ,October 2016,4381.3,8757
221100,DayZ,September 2016,4305.78,8663
221100,DayZ,August 2016,5337.31,10386
221100,DayZ,July 2016,8003.11,17818
221100,DayZ,June 2016,10144.38,27880
221100,DayZ,May 2016,5984.87,13335
221100,DayZ,April 2016,5287.04,10944
221100,DayZ,March 2016,5993.36,13218
221100,DayZ,February 2016,7260.46,13983
221100,DayZ,January 2016,8329.42,16423
221100,DayZ,December 2015,7440.46,17740
221100,DayZ,November 2015,4378.75,9325
221100,DayZ,October 2015,5521.26,11606
221100,DayZ,September 2015,6889.6,13017
221100,DayZ,August 2015,8835.6,23967
221100,DayZ,July 2015,9016.54,15586
221100,DayZ,June 2015,8800.07,21240
221100,DayZ,May 2015,6524.53,13104
221100,DayZ,April 2015,9274.36,25784
221100,DayZ,March 2015,13846.47,29190
221100,DayZ,February 2015,15007.24,29001
221100,DayZ,January 2015,14447.45,29335
221100,DayZ,December 2014,15307.58,29338
221100,DayZ,November 2014,13324.71,28241
221100,DayZ,October 2014,10708.89,20483
221100,DayZ,September 2014,11731.64,26024
221100,DayZ,August 2014,14872.9,26720
221100,DayZ,July 2014,15121.64,30532
221100,DayZ,June 2014,14518.53,31586
221100,DayZ,May 2014,16855.76,33525
221100,DayZ,April 2014,18665.75,36653
221100,DayZ,March 2014,17548.31,35993
221100,DayZ,February 2014,21764.03,40857
221100,DayZ,January 2014,23093.53,42545
221100,DayZ,December 2013,12471.61,45398
221100,DayZ,November 2013,4.92,28
221100,DayZ,October 2013,2.62,23
221100,DayZ,September 2013,1.15,9
221100,DayZ,August 2013,2.35,28
221100,DayZ,July 2013,0.72,9
221100,DayZ,June 2013,0.6,10
221100,DayZ,May 2013,0.64,15
221100,DayZ,April 2013,0.35,6
221100,DayZ,March 2013,0.84,9
221100,DayZ,February 2013,0.91,9
221100,DayZ,January 2013,0.42,4
221100,DayZ,December 2012,0.33,5
221100,DayZ,November 2012,0.46,5
221100,DayZ,October 2012,0.13,3
221100,DayZ,September 2012,0.0,0
